UTC_Datetime,UTC_Date,UTC_Time,Time_ms,Epoch_Time,ui1KlrFineTuneAct,Countershaft_Speed,Countershaft_Speed_Valid,Output_Speed,Output_Speed_Valid,Main_Shaft_Speed,Main_Shaft_Speed_Valid,Road_Inclination_Sensor,Road_Inclination_Sensor_Valid,Clutch_Actual_Position_ASW,Clutch_Actual_Position_Filtered_ASW,Clutch_Intended_Position_ASW,KlrActionState,Control_Deviation,Supply_Pressure,Supply_Pressure_Valid,Clutch_Position_Raw,Clutch_Position_Raw_Valid,Clutch_Position_Raw_Invers,Clutch_Position_Raw_Invers_Valid,Filtered_Actual_Clutch_Travel_percentage,Actual_Clutch_Travel_percentage,Exhaust_Valve_Fast_Off_Time,Exhaust_Valve_Slow_Off_Time,Ventilation_Valve_Fast_Off_Time,Ventilation_Valve_Slow_Off_Time,Exhaust_Valve_Fast_On_Time,Exhaust_Valve_Slow_On_Time,Ventilation_Valve_Fast_On_Time,Ventilation_Valve_Slow_On_Time,Kisspoint,ds_ccl_app_sCltActuDes,Clutch_Intended_Position_ASW_Situation_Analysis,Clutch_ClosePosition_Learned_Value,Clutch_Open_Position_Learned_Value,ErrCntrUnintdCls,Clutch_Temperature,Gear_Box_Oil_Temperature,Gear_Box_Oil_Temperature_Valid,Clutch_Current_Value,Coolant_temperature_Current_value,Ambient_temperature_Current_value,Air_Supply_Pressure_Current_value,Engine_speed_Current_value,Engine_idle_speed_Current_value,Input_Shaft_Speed_Current_Value,Output_Shaft_Speed_Current_Value,Engine_torque_Current_Value,Engine_friction_torque_Current_value,Current_Gear_Current_State_from_TCM,Feedback_about_requested_Gear,High_Resolution_Accelerator_Pedal_Position_Current_value,Brake_Pedal_Position3_Current_value,Service_brake_Switch_Current_state,Vehicle_Speed_Current_value_CPC,Road_Gradient_Current_Value,Vehicle_Weight_Current_Value,Vehicle_Number
2023-05-30T07:55:57.810Z,5/30/2023,55:57.8,810,1.68543E+12,0,979,1,592,1,589,1,0,1,0,0,0,3,0,0,0,23,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,862,496,3,5,-4993,-201,11,11,60,0,2,45,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.815Z,5/30/2023,55:57.8,815,1.68543E+12,0,973,1,591,1,589,1,0,1,0,0,0,3,0,0,0,23,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,862,496,3,5,-4993,-201,11,11,60,0,2,45,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.830Z,5/30/2023,55:57.8,830,1.68543E+12,0,977,1,590,1,589,1,0,1,0,0,0,3,0,0,0,23,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,862,496,3,4,-4994,-201,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.835Z,5/30/2023,55:57.8,835,1.68543E+12,0,971,1,590,1,591,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,862,496,3,5,-4993,-201,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.840Z,5/30/2023,55:57.8,840,1.68543E+12,0,971,1,590,1,588,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,865,496,3,2,-4996,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.860Z,5/30/2023,55:57.9,860,1.68543E+12,0,973,1,593,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,865,496,3,2,-4996,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.870Z,5/30/2023,55:57.9,870,1.68543E+12,0,977,1,592,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,866,496,3,2,-4996,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.885Z,5/30/2023,55:57.9,885,1.68543E+12,0,979,1,588,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,866,496,3,3,-4996,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.905Z,5/30/2023,55:57.9,905,1.68543E+12,0,979,1,588,1,589,1,0,1,0,0,0,3,0,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,866,496,3,3,-4996,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.910Z,5/30/2023,55:57.9,910,1.68543E+12,0,975,1,594,1,591,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,866,496,3,3,-4996,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.975Z,5/30/2023,55:58.0,975,1.68543E+12,0,969,1,591,1,591,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,870,496,3,6,-4992,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.980Z,5/30/2023,55:58.0,980,1.68543E+12,0,978,1,588,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3502,23,1,0,51,18,792,870,496,3,7,-4991,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:57.995Z,5/30/2023,55:58.0,995,1.68543E+12,0,977,1,594,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,870,496,3,7,-4991,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.005Z,5/30/2023,55:58.0,5,1.68543E+12,0,977,1,594,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,870,496,3,4,-4994,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.010Z,5/30/2023,55:58.0,10,1.68543E+12,0,977,1,594,1,594,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,873,496,3,4,-4994,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.030Z,5/30/2023,55:58.0,30,1.68543E+12,0,973,1,587,1,594,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,873,496,3,7,-4990,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.035Z,5/30/2023,55:58.0,35,1.68543E+12,0,974,1,589,1,589,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,873,496,3,4,-4993,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.055Z,5/30/2023,55:58.1,55,1.68543E+12,0,974,1,589,1,589,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,872,496,3,4,-4993,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.060Z,5/30/2023,55:58.1,60,1.68543E+12,0,974,1,589,1,591,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,872,496,5,6,-4992,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.080Z,5/30/2023,55:58.1,80,1.68543E+12,0,977,1,588,1,591,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,875,496,5,6,-4992,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.105Z,5/30/2023,55:58.1,105,1.68543E+12,0,980,1,590,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,875,496,5,6,-4992,-202,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.115Z,5/30/2023,55:58.1,115,1.68543E+12,0,976,1,595,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,882,496,5,6,-4992,-203,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.125Z,5/30/2023,55:58.1,125,1.68543E+12,0,976,1,595,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,882,496,5,6,-4992,-203,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.140Z,5/30/2023,55:58.1,140,1.68543E+12,0,980,1,592,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,882,496,5,6,-4991,-203,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.200Z,5/30/2023,55:58.2,200,1.68543E+12,0,983,1,592,1,590,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3503,23,1,0,51,18,792,882,496,5,8,-4989,-203,11,11,60,0,2,46,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.235Z,5/30/2023,55:58.2,235,1.68543E+12,0,980,1,592,1,590,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,882,496,5,8,-4989,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.240Z,5/30/2023,55:58.2,240,1.68543E+12,0,978,1,592,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,882,496,7,8,-4989,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.250Z,5/30/2023,55:58.2,250,1.68543E+12,0,984,1,594,1,591,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,882,496,7,9,-4988,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.255Z,5/30/2023,55:58.3,255,1.68543E+12,0,981,1,593,1,593,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,882,496,7,9,-4988,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.260Z,5/30/2023,55:58.3,260,1.68543E+12,0,981,1,593,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,884,496,7,5,-4992,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.270Z,5/30/2023,55:58.3,270,1.68543E+12,0,981,1,593,1,592,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,884,496,7,5,-4992,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.285Z,5/30/2023,55:58.3,285,1.68543E+12,0,981,1,593,1,593,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,884,496,7,8,-4989,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.295Z,5/30/2023,55:58.3,295,1.68543E+12,0,981,1,593,1,594,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,884,496,7,8,-4989,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.300Z,5/30/2023,55:58.3,300,1.68543E+12,0,987,1,593,1,594,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,885,496,7,8,-4989,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.315Z,5/30/2023,55:58.3,315,1.68543E+12,0,981,1,595,1,597,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,887,496,7,7,-4990,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.325Z,5/30/2023,55:58.3,325,1.68543E+12,0,981,1,595,1,597,1,0,1,0,0,0,3,0,0,0,23,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,887,496,7,7,-4990,-203,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.360Z,5/30/2023,55:58.4,360,1.68543E+12,0,981,1,595,1,597,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,886,496,7,8,-4989,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.370Z,5/30/2023,55:58.4,370,1.68543E+12,0,987,1,596,1,599,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,886,496,7,8,-4989,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.380Z,5/30/2023,55:58.4,380,1.68543E+12,0,991,1,598,1,598,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,886,496,7,8,-4989,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.390Z,5/30/2023,55:58.4,390,1.68543E+12,0,990,1,596,1,597,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,886,496,7,0,-4999,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.395Z,5/30/2023,55:58.4,395,1.68543E+12,0,990,1,596,1,595,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,892,496,7,0,-4999,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.400Z,5/30/2023,55:58.4,400,1.68543E+12,0,984,1,598,1,595,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,9,-4987,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.410Z,5/30/2023,55:58.4,410,1.68543E+12,0,988,1,595,1,604,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,0,-4999,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.425Z,5/30/2023,55:58.4,425,1.68543E+12,0,989,1,600,1,599,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,1,-4997,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.430Z,5/30/2023,55:58.4,430,1.68543E+12,0,989,1,600,1,599,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,1,-4997,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.440Z,5/30/2023,55:58.4,440,1.68543E+12,0,62,1,600,1,599,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,1,-4997,-204,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.450Z,5/30/2023,55:58.4,450,1.68543E+12,0,994,1,602,1,601,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,1,-4997,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.455Z,5/30/2023,55:58.5,455,1.68543E+12,0,994,1,602,1,605,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,896,496,7,1,-4997,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.460Z,5/30/2023,55:58.5,460,1.68543E+12,0,994,1,602,1,605,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3504,23,1,0,51,18,792,899,496,7,1,-4997,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.475Z,5/30/2023,55:58.5,475,1.68543E+12,0,994,1,602,1,605,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,899,496,7,0,-4999,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.480Z,5/30/2023,55:58.5,480,1.68543E+12,0,994,1,602,1,604,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,899,496,7,1,-4997,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.485Z,5/30/2023,55:58.5,485,1.68543E+12,0,63,1,601,1,606,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,899,496,7,0,-4999,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.490Z,5/30/2023,55:58.5,490,1.68543E+12,0,63,1,601,1,603,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,899,496,7,0,-4999,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.510Z,5/30/2023,55:58.5,510,1.68543E+12,0,991,1,598,1,601,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,900,496,7,0,-4999,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.525Z,5/30/2023,55:58.5,525,1.68543E+12,0,997,1,598,1,602,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,0,-4999,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.540Z,5/30/2023,55:58.5,540,1.68543E+12,0,62,1,604,1,603,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,0,-4999,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.545Z,5/30/2023,55:58.5,545,1.68543E+12,0,1000,1,604,1,602,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,1,-4998,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.550Z,5/30/2023,55:58.6,550,1.68543E+12,0,1000,1,604,1,601,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,1,-4998,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.560Z,5/30/2023,55:58.6,560,1.68543E+12,0,1003,1,603,1,601,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,1,-4998,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.565Z,5/30/2023,55:58.6,565,1.68543E+12,0,1001,1,606,1,601,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,1,-4998,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.575Z,5/30/2023,55:58.6,575,1.68543E+12,0,1001,1,606,1,603,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,903,496,4,1,-4998,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.580Z,5/30/2023,55:58.6,580,1.68543E+12,0,1001,1,606,1,606,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,905,496,4,1,-4998,-205,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.585Z,5/30/2023,55:58.6,585,1.68543E+12,0,994,1,602,1,606,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,905,496,4,1,-4998,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.595Z,5/30/2023,55:58.6,595,1.68543E+12,0,994,1,602,1,604,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,905,496,4,5,-4993,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.610Z,5/30/2023,55:58.6,610,1.68543E+12,0,1000,1,601,1,603,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,907,496,4,5,-4993,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.635Z,5/30/2023,55:58.6,635,1.68543E+12,0,995,1,606,1,603,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,911,496,4,5,-4993,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.645Z,5/30/2023,55:58.6,645,1.68543E+12,0,995,1,606,1,605,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,911,496,4,2,-4996,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.650Z,5/30/2023,55:58.7,650,1.68543E+12,0,1000,1,606,1,605,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,911,496,4,4,-4994,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.670Z,5/30/2023,55:58.7,670,1.68543E+12,0,1004,1,604,1,604,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,913,496,4,4,-4994,-206,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.680Z,5/30/2023,55:58.7,680,1.68543E+12,0,1005,1,606,1,606,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3505,23,1,0,51,18,792,913,496,4,4,-4994,-207,11,11,60,0,2,48,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.685Z,5/30/2023,55:58.7,685,1.68543E+12,0,1006,1,604,1,606,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3506,23,1,0,51,18,792,913,496,4,4,-4994,-207,11,11,60,0,2,49,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.730Z,5/30/2023,55:58.7,730,1.68543E+12,0,1006,1,604,1,38,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3506,23,1,0,51,18,792,913,496,4,4,-4994,-207,11,11,60,0,2,49,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.740Z,5/30/2023,55:58.7,740,1.68543E+12,0,1006,1,607,1,39,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3506,23,1,0,51,18,792,917,496,4,4,-4994,-207,11,11,60,0,2,49,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.750Z,5/30/2023,55:58.7,750,1.68543E+12,0,1003,1,38,1,610,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3506,23,1,0,51,18,792,917,496,4,5,-4993,-207,11,11,60,0,2,49,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.760Z,5/30/2023,55:58.8,760,1.68543E+12,0,1002,1,612,1,607,1,0,1,0,0,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3506,23,1,0,51,18,792,917,496,4,5,-4993,-207,11,11,60,0,2,49,0,null,574442393633343033314C393037383032
2023-05-30T07:55:58.810Z,5/30/2023,55:58.8,810,1.68543E+12,0,1002,1,612,1,611,1,0,1,0,0,0,3,0,0,0,23,1,25,1,0,0,0,0,0,0,0,0,0,0,49,327,0,25,41,0,3506,23,1,0,51,18,792,917,496,4,3,-4996,-207,11,11,60,0,2,49,0,null,574442393633343033314C393037383032
